Description,Usecase Info,Sign,Accounted Amount,Original Amount,Original Currency,Rule Id,Rule version,Journal Reference,Event number,Event version,Transaction date,Accounting date,Accounting period,Posted to ledger,Document number,Original Document Number,Original Event Number,Original Event Version,Source document type,Source document reference,Transaction,Amount Type,Amount Sub Type,Amount Category,Difference Type,Issuance Date,Document Type,SubEntity Type,SubEntity Number,Journal Date,Degraded,Aggregation 1,Aggregation 2,Aggregation 3,Aggregation 4,Aggregation 5,Aggregation 6,Aggregation 7,Aggregation 8,Aggregation 9,Aggregation 10,Ledger account number,Destination Ledger Type,Cost Center,Journal Transaction Currency,Aggregated Journal Line ID
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211427#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/5501273409,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211414#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67754013/5501273464,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211411#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67706973/5501273466,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211393#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67598506/5501273433,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211390#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67533815/5501273447,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211352#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505524/5501273465,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211349#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505524/5501273392,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211347#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505071/5501273499,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211337#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273478,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211322#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273421,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211316#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67503155/5501273428,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211300#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62500082/5501273394,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211297#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62500034/5501273414,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211293#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,61552481/5501273501,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211280#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,61501775/5501273467,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211437#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69582170/5501273452,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211431#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/5501273413,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211428#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/5501273410,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211423#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/5501273371,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211412#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67754013/5501273434,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211392#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67591683/5501273407,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211388#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273495,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211384#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273454,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211372#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273404,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,CAD2,387746567,1,59211358#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505734/5501273390,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,36
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211378#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273432,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211373#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273405,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211365#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67509971/5501273480,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211362#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505852/5501273393,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211351#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505524/5501273422,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211343#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273488,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211335#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273476,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211330#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273458,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211321#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273417,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211307#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67500716/5501273403,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211299#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62500034/5501273457,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211294#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,61617356/5501273456,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211281#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,61548524/5501273418,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211429#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/5501273411,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211421#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/0609821391,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211376#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273424,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211371#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67525500/5501273391,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211368#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67509971/5501273500,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211359#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505734/5501273423,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211353#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505524/5501273483,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211350#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505524/5501273397,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211346#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505071/5501273473,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211339#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273484,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211315#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67503155/5501273420,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211309#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67501696/5501273498,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211304#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67500716/5501273402,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211301#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62500082/5501273400,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211298#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62500034/5501273419,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211278#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,61501145/5501273398,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211439#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69582170/5501273455,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211436#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69582170/5501273451,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211433#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/5501273449,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211430#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/5501273412,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211427#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/5501273409,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211414#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67754013/5501273464,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59211411#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67706973/5501273466,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,CAD2,37
